Year,Value,UNIT_MEASURE,SERIES
2022,281.25091,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних грантова за одрживи развој (милиони америчких долара)
2023,333.6494,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних грантова за одрживи развој (милиони америчких долара)
2024,334.72363,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних грантова за одрживи развој (милиони америчких долара)
2016,276.8741,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2017,7.71555,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2018,201.69524,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2019,34.10933,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2020,211.41827,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2021,225.10251,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2022,215.22146,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2023,97.38834,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2024,143.53746,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од мобилисаних приватних финансија (МПФ) – на експерименталној основи (милиони америчких долара)
2019,202.80984,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2020,139.12384,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2021,251.65557,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2022,101.73247,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2023,169.17227,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2024,181.75427,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних концесионих зајмова за одрживи развој (милиони америчких долара)
2019,206.29082,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2020,419.31387,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2021,492.29026,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2022,369.46213,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2023,157.8155,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2024,354.50299,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од званичних неконцесионих зајмова за одрживи развој (милиони америчких долара)
2016,0.4818,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2017,0.16011,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2018,2.41508,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2020,0.29894,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2021,2.91168,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2022,0.48472,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2023,0.30331,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
2024,2.48768,Mилиони текућих америчких долара,Бруто приходи земаља у развоју од приватних грантова (милиони америчких долара)
