Year,SERIES,UNIT_MEASURE,Value
2005,BX_KLT_DINV_WD_GD_ZS,PT,5.55844
2010,BX_KLT_DINV_WD_GD_ZS,PT,2.58402
2011,BX_KLT_DINV_WD_GD_ZS,PT,2.52953
2012,BX_KLT_DINV_WD_GD_ZS,PT,2.2754
2013,BX_KLT_DINV_WD_GD_ZS,PT,1.72338
2014,BX_KLT_DINV_WD_GD_ZS,PT,2.9359
2015,BX_KLT_DINV_WD_GD_ZS,PT,2.33529
2016,BX_KLT_DINV_WD_GD_ZS,PT,1.82976
2017,BX_KLT_DINV_WD_GD_ZS,PT,2.77976
2018,BX_KLT_DINV_WD_GD_ZS,PT,2.93781
2019,BX_KLT_DINV_WD_GD_ZS,PT,2.18661
2020,BX_KLT_DINV_WD_GD_ZS,PT,2.38939
2021,BX_KLT_DINV_WD_GD_ZS,PT,3.24231
2022,BX_KLT_DINV_WD_GD_ZS,PT,3.78827
2023,BX_KLT_DINV_WD_GD_ZS,PT,4.09203
2024,BX_KLT_DINV_WD_GD_ZS,PT,3.39025
2000,DT_DOD_DECT_GN_ZS,PT,45.78296
2005,DT_DOD_DECT_GN_ZS,PT,60.50467
2010,DT_DOD_DECT_GN_ZS,PT,82.24531
2011,DT_DOD_DECT_GN_ZS,PT,66.01976
2012,DT_DOD_DECT_GN_ZS,PT,75.21729
2013,DT_DOD_DECT_GN_ZS,PT,75.12540
2014,DT_DOD_DECT_GN_ZS,PT,70.17773
2015,DT_DOD_DECT_GN_ZS,PT,70.57625
2016,DT_DOD_DECT_GN_ZS,PT,68.05575
2017,DT_DOD_DECT_GN_ZS,PT,71.87228
2018,DT_DOD_DECT_GN_ZS,PT,63.73945
2019,DT_DOD_DECT_GN_ZS,PT,62.09446
2020,DT_DOD_DECT_GN_ZS,PT,69.50813
2021,DT_DOD_DECT_GN_ZS,PT,58.81744
2022,DT_DOD_DECT_GN_ZS,PT,55.50700
2023,DT_DOD_DECT_GN_ZS,PT,50.55329
2024,DT_DOD_DECT_GN_ZS,PT,49.15507
2000,FB_BNK_CAPA_ZS,PT,20.4392
2005,FB_BNK_CAPA_ZS,PT,9.72961
2010,FB_BNK_CAPA_ZS,PT,10.2770
2011,FB_BNK_CAPA_ZS,PT,10.6136
2012,FB_BNK_CAPA_ZS,PT,10.9337
2013,FB_BNK_CAPA_ZS,PT,11.5376
2014,FB_BNK_CAPA_ZS,PT,10.6664
2015,FB_BNK_CAPA_ZS,PT,10.0775
2016,FB_BNK_CAPA_ZS,PT,10.8612
2017,FB_BNK_CAPA_ZS,PT,10.67560
2018,FB_BNK_CAPA_ZS,PT,10.4305
2019,FB_BNK_CAPA_ZS,PT,10.5108
2020,FB_BNK_CAPA_ZS,PT,10.1870
2021,FB_BNK_CAPA_ZS,PT,9.9746
2022,FB_BNK_CAPA_ZS,PT,9.8909
2023,FB_BNK_CAPA_ZS,PT,10.1032
2000,FI_RES_TOTL_MO,RO,1.40762
2005,FI_RES_TOTL_MO,RO,3.77303
2010,FI_RES_TOTL_MO,RO,5.80977
2011,FI_RES_TOTL_MO,RO,4.66279
2012,FI_RES_TOTL_MO,RO,5.24679
2013,FI_RES_TOTL_MO,RO,5.86502
2014,FI_RES_TOTL_MO,RO,5.29764
2015,FI_RES_TOTL_MO,RO,6.2913
2016,FI_RES_TOTL_MO,RO,6.51276
2017,FI_RES_TOTL_MO,RO,7.00829
2018,FI_RES_TOTL_MO,RO,6.64613
2019,FI_RES_TOTL_MO,RO,7.283
2020,FI_RES_TOTL_MO,RO,10.064
2021,FI_RES_TOTL_MO,RO,8.2612
2022,FI_RES_TOTL_MO,RO,6.4664
2023,FI_RES_TOTL_MO,RO,6.6585
2024,FI_RES_TOTL_MO,RO,6.4858
2000,FM_LBL_BMNY_IR_ZS,RO,2.4544
2005,FM_LBL_BMNY_IR_ZS,RO,2.0154
2010,FM_LBL_BMNY_IR_ZS,RO,2.0919
2011,FM_LBL_BMNY_IR_ZS,RO,2.4125
2012,FM_LBL_BMNY_IR_ZS,RO,2.2312
2013,FM_LBL_BMNY_IR_ZS,RO,2.1921
2014,FM_LBL_BMNY_IR_ZS,RO,2.4102
2015,FM_LBL_BMNY_IR_ZS,RO,2.2071
2016,FM_LBL_BMNY_IR_ZS,RO,2.2239
2017,FM_LBL_BMNY_IR_ZS,RO,1.9687
2018,FM_LBL_BMNY_IR_ZS,RO,2.1443
2019,FM_LBL_BMNY_IR_ZS,RO,2.0911
2020,FM_LBL_BMNY_IR_ZS,RO,1.8896
2021,FM_LBL_BMNY_IR_ZS,RO,2.0115
2022,FM_LBL_BMNY_IR_ZS,RO,2.0404
2023,FM_LBL_BMNY_IR_ZS,RO,2.1491
2000,FM_LBL_BMNY_ZG,PT,11.2504
2005,FM_LBL_BMNY_ZG,PT,18.20266
2010,FM_LBL_BMNY_ZG,PT,7.22357
2011,FM_LBL_BMNY_ZG,PT,5.79893
2012,FM_LBL_BMNY_ZG,PT,3.41481
2013,FM_LBL_BMNY_ZG,PT,7.94042
2014,FM_LBL_BMNY_ZG,PT,7.30324
2015,FM_LBL_BMNY_ZG,PT,7.9812
2016,FM_LBL_BMNY_ZG,PT,8.3141
2017,FM_LBL_BMNY_ZG,PT,9.4998
2018,FM_LBL_BMNY_ZG,PT,9.3812
2019,FM_LBL_BMNY_ZG,PT,8.8529
2020,FM_LBL_BMNY_ZG,PT,7.2773
2021,FM_LBL_BMNY_ZG,PT,11.5636
2022,FM_LBL_BMNY_ZG,PT,5.4716
2023,FM_LBL_BMNY_ZG,PT,7.6739
2010,FP_CPI_TOTL_ZG,PT,1.99621
2011,FP_CPI_TOTL_ZG,PT,3.67125
2012,FP_CPI_TOTL_ZG,PT,2.05267
2013,FP_CPI_TOTL_ZG,PT,-0.09305
2014,FP_CPI_TOTL_ZG,PT,-0.89719
2015,FP_CPI_TOTL_ZG,PT,-1.03602
2016,FP_CPI_TOTL_ZG,PT,-1.5841
2017,FP_CPI_TOTL_ZG,PT,0.81013
2018,FP_CPI_TOTL_ZG,PT,1.41711
2019,FP_CPI_TOTL_ZG,PT,0.56278
2020,FP_CPI_TOTL_ZG,PT,-1.0513
2021,FP_CPI_TOTL_ZG,PT,1.98164
2022,FP_CPI_TOTL_ZG,PT,14.0208
2023,FP_CPI_TOTL_ZG,PT,6.1059
2024,FP_CPI_TOTL_ZG,PT,1.6921
2005,GC_BAL_CASH_GD_ZS,PT,-32.61723883
2010,GC_BAL_CASH_GD_ZS,PT,-39.16330916
2011,GC_BAL_CASH_GD_ZS,PT,-38.11858097
2012,GC_BAL_CASH_GD_ZS,PT,-39.0326323
2013,GC_BAL_CASH_GD_ZS,PT,-37.36552138
2014,GC_BAL_CASH_GD_ZS,PT,-39.94623589
2015,GC_BAL_CASH_GD_ZS,PT,-36.478172
2016,GC_BAL_CASH_GD_ZS,PT,-34.90098718
2017,GC_BAL_CASH_GD_ZS,PT,-33.8898896
2018,GC_BAL_CASH_GD_ZS,PT,-34.49930433
2019,GC_BAL_CASH_GD_ZS,PT,-34.0521331
2020,GC_BAL_CASH_GD_ZS,PT,-38.3614293
2021,GC_BAL_CASH_GD_ZS,PT,-34.85887091
2022,GC_BAL_CASH_GD_ZS,PT,-33.42373698
2023,GC_BAL_CASH_GD_ZS,PT,-35.29547627
2005,GC_TAX_TOTL_GD_ZS,PT,19.88609
2010,GC_TAX_TOTL_GD_ZS,PT,19.68568
2011,GC_TAX_TOTL_GD_ZS,PT,20.30567
2012,GC_TAX_TOTL_GD_ZS,PT,20.47754
2013,GC_TAX_TOTL_GD_ZS,PT,19.75154
2014,GC_TAX_TOTL_GD_ZS,PT,19.7779
2015,GC_TAX_TOTL_GD_ZS,PT,19.70001
2016,GC_TAX_TOTL_GD_ZS,PT,19.71375
2017,GC_TAX_TOTL_GD_ZS,PT,19.98765
2018,GC_TAX_TOTL_GD_ZS,PT,20.14102
2019,GC_TAX_TOTL_GD_ZS,PT,19.8266
2020,GC_TAX_TOTL_GD_ZS,PT,18.75064
2021,GC_TAX_TOTL_GD_ZS,PT,19.0981
2022,GC_TAX_TOTL_GD_ZS,PT,19.0911
2023,GC_TAX_TOTL_GD_ZS,PT,19.0587
2024,GC_TAX_TOTL_GD_ZS,PT,20.3059
2005,NE_CON_GOVT_KD_ZG,PT,1.59307
2010,NE_CON_GOVT_KD_ZG,PT,1.67511
2011,NE_CON_GOVT_KD_ZG,PT,-0.89846
2012,NE_CON_GOVT_KD_ZG,PT,1.22055
2013,NE_CON_GOVT_KD_ZG,PT,-0.20575
2014,NE_CON_GOVT_KD_ZG,PT,1.49262
2015,NE_CON_GOVT_KD_ZG,PT,1.12281
2016,NE_CON_GOVT_KD_ZG,PT,-0.11893
2017,NE_CON_GOVT_KD_ZG,PT,1.39171
2018,NE_CON_GOVT_KD_ZG,PT,1.31122
2019,NE_CON_GOVT_KD_ZG,PT,1.00648
2020,NE_CON_GOVT_KD_ZG,PT,1.52916
2021,NE_CON_GOVT_KD_ZG,PT,2.8611
2022,NE_CON_GOVT_KD_ZG,PT,1.3198
2023,NE_CON_GOVT_KD_ZG,PT,2.1227
2024,NE_CON_GOVT_KD_ZG,PT,2.8066
2005,NE_CON_PRVT_KD_ZG,PT,4.19174
2010,NE_CON_PRVT_KD_ZG,PT,0.22932
2011,NE_CON_PRVT_KD_ZG,PT,0.28135
2012,NE_CON_PRVT_KD_ZG,PT,-0.4790
2013,NE_CON_PRVT_KD_ZG,PT,0.09965
2014,NE_CON_PRVT_KD_ZG,PT,1.62308
2015,NE_CON_PRVT_KD_ZG,PT,1.23448
2016,NE_CON_PRVT_KD_ZG,PT,1.07565
2017,NE_CON_PRVT_KD_ZG,PT,1.57072
2018,NE_CON_PRVT_KD_ZG,PT,1.92738
2019,NE_CON_PRVT_KD_ZG,PT,1.68562
2020,NE_CON_PRVT_KD_ZG,PT,-2.87642
2021,NE_CON_PRVT_KD_ZG,PT,4.22687
2022,NE_CON_PRVT_KD_ZG,PT,5.15648
2023,NE_CON_PRVT_KD_ZG,PT,4.03324
2024,NE_CON_PRVT_KD_ZG,PT,4.43172
2005,NE_EXP_GNFS_KD_ZG,PT,15.72809
2010,NE_EXP_GNFS_KD_ZG,PT,13.90052
2011,NE_EXP_GNFS_KD_ZG,PT,4.64401
2012,NE_EXP_GNFS_KD_ZG,PT,0.10744
2013,NE_EXP_GNFS_KD_ZG,PT,7.85649
2014,NE_EXP_GNFS_KD_ZG,PT,4.16305
2015,NE_EXP_GNFS_KD_ZG,PT,9.78281
2016,NE_EXP_GNFS_KD_ZG,PT,9.36788
2017,NE_EXP_GNFS_KD_ZG,PT,11.821
2018,NE_EXP_GNFS_KD_ZG,PT,7.27846
2019,NE_EXP_GNFS_KD_ZG,PT,0.50439
2020,NE_EXP_GNFS_KD_ZG,PT,-14.84235
2021,NE_EXP_GNFS_KD_ZG,PT,25.38330
2022,NE_EXP_GNFS_KD_ZG,PT,11.78881
2023,NE_EXP_GNFS_KD_ZG,PT,-1.24738
2024,NE_EXP_GNFS_KD_ZG,PT,-1.61265
2005,NE_GDI_TOTL_KD_ZG,PT,7.0617
2010,NE_GDI_TOTL_KD_ZG,PT,-6.6170
2011,NE_GDI_TOTL_KD_ZG,PT,3.0895
2012,NE_GDI_TOTL_KD_ZG,PT,2.2586
2013,NE_GDI_TOTL_KD_ZG,PT,-2.7842
2014,NE_GDI_TOTL_KD_ZG,PT,9.2966
2015,NE_GDI_TOTL_KD_ZG,PT,2.9309
2016,NE_GDI_TOTL_KD_ZG,PT,13.0609
2017,NE_GDI_TOTL_KD_ZG,PT,10.7354
2018,NE_GDI_TOTL_KD_ZG,PT,3.9307
2019,NE_GDI_TOTL_KD_ZG,PT,6.1106
2020,NE_GDI_TOTL_KD_ZG,PT,-8.3530
2021,NE_GDI_TOTL_KD_ZG,PT,21.6513
2022,NE_GDI_TOTL_KD_ZG,PT,3.6831
2023,NE_GDI_TOTL_KD_ZG,PT,3.0131
2024,NE_GDI_TOTL_KD_ZG,PT,8.7355
2005,NE_IMP_GNFS_KD_ZG,PT,10.43014
2010,NE_IMP_GNFS_KD_ZG,PT,2.4786
2011,NE_IMP_GNFS_KD_ZG,PT,2.91652
2012,NE_IMP_GNFS_KD_ZG,PT,0.61516
2013,NE_IMP_GNFS_KD_ZG,PT,-0.0561
2014,NE_IMP_GNFS_KD_ZG,PT,7.57561
2015,NE_IMP_GNFS_KD_ZG,PT,1.78218
2016,NE_IMP_GNFS_KD_ZG,PT,7.19478
2017,NE_IMP_GNFS_KD_ZG,PT,7.65118
2018,NE_IMP_GNFS_KD_ZG,PT,3.94707
2019,NE_IMP_GNFS_KD_ZG,PT,1.31473
2020,NE_IMP_GNFS_KD_ZG,PT,-13.42491
2021,NE_IMP_GNFS_KD_ZG,PT,20.5977
2022,NE_IMP_GNFS_KD_ZG,PT,6.2281
2023,NE_IMP_GNFS_KD_ZG,PT,-1.2543
2024,NE_IMP_GNFS_KD_ZG,PT,4.7103
2000,NY_GDP_MKTP_KD_ZG,PT,5.41434
2005,NY_GDP_MKTP_KD_ZG,PT,3.89718
2010,NY_GDP_MKTP_KD_ZG,PT,0.86567
2011,NY_GDP_MKTP_KD_ZG,PT,0.95951
2012,NY_GDP_MKTP_KD_ZG,PT,-0.82184
2013,NY_GDP_MKTP_KD_ZG,PT,2.34986
2014,NY_GDP_MKTP_KD_ZG,PT,1.15385
2015,NY_GDP_MKTP_KD_ZG,PT,4.31475
2016,NY_GDP_MKTP_KD_ZG,PT,3.24226
2017,NY_GDP_MKTP_KD_ZG,PT,3.2441
2018,NY_GDP_MKTP_KD_ZG,PT,3.8275
2019,NY_GDP_MKTP_KD_ZG,PT,2.88734
2020,NY_GDP_MKTP_KD_ZG,PT,-3.0151
2021,NY_GDP_MKTP_KD_ZG,PT,7.39165
2022,NY_GDP_MKTP_KD_ZG,PT,4.22681
2023,NY_GDP_MKTP_KD_ZG,PT,1.99439
2024,NY_GDP_MKTP_KD_ZG,PT,2.97152
2000,PA_NUS_ATLS,RO,2.123
2005,PA_NUS_ATLS,RO,1.5727
2010,PA_NUS_ATLS,RO,1.4767
2011,PA_NUS_ATLS,RO,1.4069
2012,PA_NUS_ATLS,RO,1.5222
2013,PA_NUS_ATLS,RO,1.4731
2014,PA_NUS_ATLS,RO,1.4742
2015,PA_NUS_ATLS,RO,1.7635
2016,PA_NUS_ATLS,RO,1.7681
2017,PA_NUS_ATLS,RO,1.7354
2018,PA_NUS_ATLS,RO,1.6569
2019,PA_NUS_ATLS,RO,1.7471
2020,PA_NUS_ATLS,RO,1.7170
2021,PA_NUS_ATLS,RO,1.6536
2022,PA_NUS_ATLS,RO,1.8593
2023,PA_NUS_ATLS,RO,1.8092
2024,PA_NUS_ATLS,RO,1.8076
2000,TG_VAL_TOTL_GD_ZS,PT,75.00306
2005,TG_VAL_TOTL_GD_ZS,PT,84.38182
2010,TG_VAL_TOTL_GD_ZS,PT,81.65896
2011,TG_VAL_TOTL_GD_ZS,PT,90.65001
2012,TG_VAL_TOTL_GD_ZS,PT,88.12465
2013,TG_VAL_TOTL_GD_ZS,PT,87.9141
2014,TG_VAL_TOTL_GD_ZS,PT,90.95448
2015,TG_VAL_TOTL_GD_ZS,PT,85.85528
2016,TG_VAL_TOTL_GD_ZS,PT,84.55957
2017,TG_VAL_TOTL_GD_ZS,PT,92.24957
2018,TG_VAL_TOTL_GD_ZS,PT,91.83729
2019,TG_VAL_TOTL_GD_ZS,PT,86.59541
2020,TG_VAL_TOTL_GD_ZS,PT,79.24439
2021,TG_VAL_TOTL_GD_ZS,PT,91.4259
2022,TG_VAL_TOTL_GD_ZS,PT,102.1004
2023,TG_VAL_TOTL_GD_ZS,PT,89.1080
2024,TG_VAL_TOTL_GD_ZS,PT,83.5326

